,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
202,South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.953902563973706,42.5936571252509,43.2365527869596,43.8833834173156,44.5318721108674,45.174545724446,45.8028439831529,46.4099766122955,46.9931743138624,47.55563457280189,48.1096261476058,48.6718013818554,49.2549245824011,49.8647424295837,50.4961990141961,51.1394610379148,51.777970601297206,52.395549715266895,52.97850619503921,53.5211920680223,54.0189647719809,54.4720210734968,54.89033183747561,55.2865614936639,55.6696332457308,56.04998348036221,56.440761757808396,56.84689421596911,57.2736353176451,57.721963247789404,58.191486661581,58.6786066984053,59.1742276673268,59.6694331833226,60.1604122239743,60.6425788538661,61.1128485125584,61.570088137341,62.015592317647105,62.4476908971906,62.8652218301737,63.271606701599,63.6694470171634,64.0614329425638,64.45131702213939,64.8423033366327,65.2371142333509,65.6364625231214,66.0371485828198,66.4365292656335,66.8267569031017
203,Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.638000000000005,46.145,46.665,47.207,47.781000000000006,48.407,49.105,49.883,50.744,51.681999999999995,52.693000000000005,53.765,54.876000000000005,56.001000000000005,57.12,58.216,59.273999999999994,60.291000000000004,61.263000000000005,62.181000000000004,63.041000000000004,63.84,64.586,65.285,65.938,66.548,67.115,67.64,68.12899999999999,68.586,69.017,69.428,69.822,70.20100000000001,70.567,70.922,71.266,71.594,71.902,72.187,72.44,72.65100000000001,72.82,72.94800000000001,73.041,73.112,73.176,73.245,73.331,73.44,73.574
204,Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.193999999999996,48.618,49.035,49.446000000000005,49.852,50.257,50.663000000000004,51.068999999999996,51.468999999999994,51.86,52.233999999999995,52.583,52.901,53.184,53.43,53.638000000000005,53.806999999999995,53.946000000000005,54.06100000000001,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.038999999999994,55.181999999999995,55.333999999999996,55.5,55.688,55.902,56.145,56.417,56.716,57.036,57.372,57.718,58.07,58.43,58.801,59.184,59.582,59.993,60.416000000000004,60.854,61.3,61.748999999999995,62.193000000000005,62.62
205,Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.223,38.38,38.461999999999996,38.477,38.449,38.407,38.385999999999996,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641000000000005,45.766999999999996,46.869,47.927,48.943999999999996,49.94,50.938,51.945,52.946000000000005,53.913999999999994,54.813,55.61,56.283,56.818000000000005,57.202,57.43,57.528999999999996,57.535,57.48,57.405,57.343999999999994,57.328,57.383,57.533,57.79600000000001,58.18,58.665,59.23,59.858999999999995,60.541000000000004,61.263000000000005,62.008,62.755,63.485,64.17699999999999
206,Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6598292682927,66.0871951219512,66.432243902439,66.7008048780488,66.9102195121951,67.0858048780488,67.2559512195122,67.44573170731711,67.6737317073171,67.9510731707317,68.2794146341463,68.6504634146342,69.0429024390244,69.4403170731707,69.8347804878049,70.2197073170732,70.5939756097561,70.96090243902441,71.3233414634146,71.68273170731709,72.19024390243901,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.64634146341459,75.9463414634146,76.04634146341459,76.1975609756098,76.2951219512195,76.5951219512195,76.89756097560979,77.3,77.55121951219509,77.9512195121951,78.25121951219509,78.55121951219509,79.0390243902439,79.490243902439,79.990243902439,80.14146341463409,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342
207,Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.174,49.678999999999995,50.183,50.688,51.193999999999996,51.701,52.208,52.717,53.227,53.736999999999995,54.251999999999995,54.78,55.318999999999996,55.861999999999995,56.398,56.919,57.417,57.876000000000005,58.276,58.593999999999994,58.778,58.773999999999994,58.574,58.203,57.705,57.162,56.677,56.336999999999996,56.20399999999999,56.306000000000004,56.638000000000005,57.162,57.79600000000001,58.471000000000004,59.153,59.821999999999996,60.475,61.126999999999995,61.788000000000004,62.449,63.103,63.744,64.368,64.971,65.54899999999999,66.104,66.635,67.14699999999999,67.641,68.118,68.572
208,Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.371,30.579,30.789,31.011999999999997,31.263,31.572,31.973000000000003,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998000000000005,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873000000000005,39.318000000000005,38.683,38.01,37.348,36.746,36.246,35.888000000000005,35.705,35.729,35.98,36.431999999999995,37.055,37.821999999999996,38.702,39.66,40.66,41.669,42.66,43.623999999999995,44.566,45.5,46.431999999999995,47.348,48.224
209,El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.968999999999994,50.637,51.263999999999996,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.986999999999995,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.163999999999994,56.233000000000004,56.378,56.641999999999996,57.042,57.585,58.266999999999996,59.082,60.011,61.01,62.032,63.038999999999994,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.59899999999999,71.902
210,San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.343999999999994,41.728,42.111999999999995,42.495,42.876999999999995,43.25899999999999,43.638999999999996,44.012,44.373999999999995,44.724,45.065,45.391000000000005,45.693000000000005,45.957,46.141999999999996,46.196000000000005,46.111000000000004,45.908,45.631,45.375,45.258,45.358999999999995,45.72,46.335,47.148,48.065,48.963,49.751000000000005,50.388999999999996,50.867,51.211000000000006,51.49,51.761,52.042,52.343999999999994,52.666000000000004,52.996,53.323,53.652,53.986000000000004
212,Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878048780488,,,,,,72.0390243902439,,,71.58292682926829,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.83414634146341,73.3853658536585,73.63170731707321,73.8853658536585,73.98536585365859,74.33658536585371
213,Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.377012452192105,40.8169239695851,41.2474883349662,41.6669177928675,42.076340365258204,42.47783917202929,42.8759883072861,43.275489468498705,43.6793484880748,44.088422715569,44.50277211503779,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.543911360550396,46.9150058993011,47.26925657222979,47.606594823184395,47.92702130980639,48.231120608908796,48.5202584024415,48.794249408056096,49.051079211604396,49.2869945200058,49.4924411347884,49.6562343955787,49.772138469473106,49.8407559249805,49.8706904800838,49.8747298094765,49.870421593377294,49.8693027435812,49.878457231191206,49.89661813350121,49.9243392312152,49.9663399566146,50.0340951403479,50.140852199631794,50.302008199401996,50.537010232754795,50.8636115362955,51.2888019862551,51.81089930891189,52.4218238125597,53.1094567686804,53.857554435096,54.6395784708758,55.428231673576,56.20259290132629,56.942282561161605
214,South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248000000000005,34.656,35.051,35.431999999999995,35.806999999999995,36.186,36.575,36.974000000000004,37.378,37.766999999999996,38.118,38.417,38.662,38.861,39.033,39.205999999999996,39.41,39.671,40.005,40.423,40.931,41.513000000000005,42.148999999999994,42.825,43.525,44.232,44.933,45.611999999999995,46.258,46.858999999999995,47.409,47.916000000000004,48.386,48.825,49.239,49.631,50.013000000000005,50.393,50.782,51.19,51.626999999999995,52.095,52.591,53.113,53.655
215,Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.377012452192105,40.8169239695851,41.2474883349662,41.6669177928675,42.076340365258204,42.47783917202929,42.8759883072861,43.275489468498705,43.6793484880748,44.088422715569,44.50277211503779,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.543911360550396,46.9150058993011,47.26925657222979,47.606594823184395,47.92702130980639,48.2346233659472,48.52375274063729,48.7974860265022,49.0543435795605,49.290026601038,49.495403203293705,49.6589589096254,49.7748241596067,49.84343335737129,49.87320386822821,49.8772041341593,49.8732094331692,49.872092834877904,49.88100089109421,49.899321542874205,49.9272308732867,49.969074853115394,50.0367378912949,50.143529900134894,50.3047616108851,50.5397008145372,50.8662517837043,51.2911462547755,51.8130902286396,52.4240620140062,53.1115141838235,53.859527935285996,54.641524255083,55.430087563460205,56.2043185446082,56.943945265329
216,Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.749079662369795,55.2165083867581,55.664491220291005,56.0739822446309,56.4680388715591,56.8278757862515,57.1467537634355,57.45807514130421,57.75818835660999,58.05240944207151,58.35395385370789,58.649081847118,58.951322624077704,59.2346684447264,59.5171753954714,59.8235468289351,60.1592947384945,60.5040735890662,60.885197879181796,61.27476382395721,61.683846158902,62.0510831344285,62.4389322288054,62.728008552179006,62.997955502717105,63.25089292800529,63.5207361574137,63.7961452991852,63.941048601392296,64.0748803475954,64.17532571385419,64.27222716913491,64.3008293754171,64.1665810740417,64.0001945370889,63.9144718082146,63.8257643440961,63.6665505336385,63.3990249306703,63.2679285641778,63.2017216176221,63.163810253231105,63.284582535560396,63.4158079574624,63.712582052874204,64.1026305683931,64.5355775875897,65.041062637465,65.5840544655187,66.1397443703018,66.6469087860998
217,Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.943999999999996,51.512,52.063,52.597,53.118,53.638000000000005,54.165,54.708999999999996,55.272,55.858999999999995,56.476000000000006,57.114,57.758,58.388999999999996,58.977,59.486999999999995,59.902,60.213,60.425,60.553999999999995,60.628,60.683,60.75,60.842,60.968999999999994,61.126000000000005,61.297,61.47,61.641000000000005,61.808,61.972,62.133,62.294,62.45399999999999,62.611000000000004,62.76,62.902,63.041000000000004,63.181000000000004,63.338,63.526,63.754,64.021,64.322,64.641,64.956,65.248,65.5,65.709,65.875
218,Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.66,60.026,60.386,60.748999999999995,61.117,61.49100000000001,61.867,62.239,62.599,62.943000000000005,63.268,63.568000000000005,63.843999999999994,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.37100000000001,66.582,66.758,66.902,67.01899999999999,67.12,67.214,67.305,67.393,67.47800000000001,67.554,67.62,67.67699999999999,67.722,67.751,67.768,67.781,67.798,67.83800000000001,67.918,68.051,68.23899999999999,68.48,68.768,69.089,69.422,69.749,70.057,70.335
219,Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.92365853658539,70.2508536585366,70.47229268292679,70.59492682926829,70.63278048780491,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.12507317073171,70.1759024390244,70.24487804878049,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.40853658536591,70.62926829268291,70.6890243902439,70.47902439024391,70.7509756097561,70.73463414634149,71.02121951219509,71.08878048780491,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.44878048780491,72.3,72.2536585365854,72.65365853658541,72.7048780487805,72.55121951219509,72.9024390243902,73.05121951219509,73.40243902439029,73.60487804878049,73.60487804878049,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512
220,Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9780487804878,68.9780487804878,68.9780487804878,68.62195121951221,68.66341463414629,68.36585365853661,69.0121951219512,69.36585365853661,68.91707317073171,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.55609756097559,70.7024390243902,70.85365853658541,71.10487804878049,71.2048780487805,71.0536585365854,70.5414634146342,70.90243902439029,71.35121951219509,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.35365853658541,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.85853658536591,77.2073170731707,77.6121951219512,78.08658536585371,78.5609756097561,78.7658536585366,78.9707317073171,79.42195121951221
221,Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056097560976,73.4743902439024,73.35048780487809,73.5553658536585,73.73317073170729,73.8617073170732,74.07853658536591,74.1224390243903,73.97292682926829,74.0848780487805,74.6492682926829,74.6239024390244,74.71804878048779,74.8673170731707,74.9804878048781,74.98463414634149,74.96926829268291,75.379756097561,75.4690243902439,75.5241463414634,75.74097560975609,76.02609756097559,76.3273170731707,76.55170731707321,76.8158536585366,76.6678048780488,76.93121951219509,77.09219512195119,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.99878048780491,78.0604878048781,78.650243902439,78.74048780487809,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.64390243902442,79.7951219512195,79.84634146341459,80.0951219512195,80.4975609756098,80.54634146341459,80.74878048780491,80.9,81.1,81.35121951219509,81.4512195121951
222,Swaziland,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.285,44.583999999999996,44.871,45.155,45.446000000000005,45.762,46.118,46.522,46.979,47.486999999999995,48.041000000000004,48.628,49.232,49.84,50.448,51.056999999999995,51.674,52.306999999999995,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983000000000004,60.292,60.369,60.155,59.638999999999996,58.836000000000006,57.771,56.464,54.942,53.285,51.593999999999994,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846000000000004,47.805,48.968999999999994,50.26,51.598
223,Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390243902441,74.5365853658537,75.5878048780488,
224,Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.13170731707321,72.21707317073171,73.14390243902442,73.16341463414629,73.08292682926829,73.1975609756098
225,Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.971000000000004,52.568000000000005,53.176,53.797,54.435,55.096000000000004,55.788000000000004,56.51,57.26,58.03,58.81399999999999,59.6,60.378,61.137,61.872,62.57899999999999,63.258,63.913999999999994,64.55199999999999,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.98100000000001,69.423,69.831,70.207,70.553,70.87100000000001,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.37100000000001,73.663,73.967,74.25,74.43,74.41199999999999,74.152,73.648,72.939,72.108
226,Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.019,38.279,38.536,38.795,39.061,39.346,39.666,40.028,40.431999999999995,40.872,41.332,41.792,42.233000000000004,42.638000000000005,43.003,43.327,43.619,43.891999999999996,44.161,44.43,44.70399999999999,44.986000000000004,45.269,45.55,45.824,46.082,46.315,46.52,46.692,46.835,46.952,47.053000000000004,47.148,47.243,47.339,47.431000000000004,47.505,47.556000000000004,47.582,47.59,47.593,47.603,47.638000000000005,47.716,47.848,48.053999999999995,48.349,48.729,49.181999999999995,49.691,50.233000000000004
228,East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.6524961200247,46.10009700634,46.8249529312271,47.8630791342719,49.219603083470496,50.8161339402075,52.535516311607196,54.2427071959204,55.8172724233739,57.20239578599529,58.3727668142994,59.345565485865,60.1905366059175,60.9684220158912,61.69764555262879,62.38902400464371,63.048878480975105,63.6683004055511,64.2416492031974,64.7681202704443,65.2455542842585,65.6754359479168,66.0639614901429,66.4135302891136,66.73040695031071,67.0167176145039,67.2753758600342,67.50724071183039,67.7164424239272,67.9094305534931,68.0923293172128,68.27068151452829,68.4498213298773,68.6367123429935,68.8392899724508,69.0669979931216,69.3291428057192,69.6236676045002,69.9489198283909,70.29731434430161,70.662426224485,71.0341380754328,71.399436899226,71.7488744213025,72.07595886945771,72.3755705163525,72.6468109886706,72.894350669698,73.1234997434121,73.3356359984053,73.5318739586159
229,Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.834112418717496,64.3093402264583,64.6286669258568,65.0492993703047,65.3429154047332,65.622508617683,65.8133787787159,65.8824027304617,66.0888368599591,66.1187527205733,66.3511714386694,66.50908183860851,66.648687443067,66.7475262709514,66.8846900267629,66.6787324890999,66.6757226143429,66.6604473314611,66.7114070032988,66.6942900929315,66.741450410129,67.022241597021,67.3269582454803,67.4219953431196,67.3975105613639,67.7482351985612,68.45996703422941,68.6170397306466,68.7216113909072,68.65592181752929,68.5327598517853,68.2789664856915,67.7426320925276,67.0205655017412,66.81187670316861,66.87965493519201,67.3582029018612,67.9333771054695,68.2725432597242,68.15036869104239,68.2511882418047,68.4601824586629,68.5084519970041,68.6346033322991,68.9576359468728,69.0899142663026,69.6685496434906,70.1342205301489,70.4261338925208,70.9813501732788,71.30269939535751
230,Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.297,40.941,41.58,42.215,42.846000000000004,43.473,44.098,44.72,45.339,45.955,46.568000000000005,47.175,47.777,48.371,48.958,49.537,50.111999999999995,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.336999999999996,55.592,55.784,55.888000000000005,55.873000000000005,55.733999999999995,55.485,55.146,54.756,54.358999999999995,54.0,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.81399999999999,57.465
231,Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.703,55.235,55.747,56.233000000000004,56.693999999999996,57.136,57.567,58.0,58.443999999999996,58.905,59.387,59.888000000000005,60.405,60.93,61.46,61.986000000000004,62.496,62.986999999999995,63.464,63.93600000000001,64.433,64.993,65.635,66.35300000000001,67.128,67.911,68.642,69.266,69.747,70.07300000000001,70.25,70.303,70.283,70.241,70.204,70.192,70.214,70.266,70.346,70.462,70.624,70.84100000000001,71.11,71.42399999999999,71.775,72.149,72.53399999999999,72.915,73.279,73.617,73.923
232,Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.152,56.571999999999996,56.995,57.419,57.843,58.261,58.667,59.059,59.431999999999995,59.784,60.114,60.422,60.711000000000006,60.986000000000004,61.247,61.498999999999995,61.743,61.982,62.216,62.445,62.678999999999995,62.926,63.184,63.442,63.684,63.869,63.946000000000005,63.896,63.724,63.455,63.148999999999994,62.88,62.718999999999994,62.71,62.869,63.185,63.618,64.105,64.59100000000001,65.053,65.485,65.89399999999999,66.303,66.727,67.163,67.607,68.05199999999999,68.487,68.902,69.29,69.64399999999999
233,Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.471000000000004,54.897,55.326,55.757,56.18600000000001,56.608999999999995,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.266999999999996,59.488,59.703,59.925,60.163000000000004,60.422,60.701,60.998999999999995,61.31100000000001,61.622,61.92,62.193000000000005,62.426,62.605,62.727,62.797,62.82,62.81100000000001,62.784,62.761,62.757,62.785,62.85,62.952,63.083,63.236999999999995,63.412,63.613,63.842,64.101,64.38600000000001,64.693,65.017,65.354,65.695,66.031,66.355,66.657
234,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.63509001489079,56.1191890368738,56.5838263805058,57.0298718904599,57.459475032108095,57.878328161194105,58.2929484677744,58.708078056655,59.1280885851966,59.5536094599644,59.982125192159,60.410211235634605,60.8310128933895,61.2407770158864,61.6389070497645,62.0264987925747,62.4076414682232,62.786424185558204,63.1665454970405,63.5491613613281,63.93311793214539,64.31612416041911,64.6959732512168,65.0672707713339,65.433614879367,65.79357903658871,66.14799247843939,66.49936930512429,66.8488022398356,67.2002647451492,67.5580997210711,67.92634745248169,68.3067890428821,68.6956347091491,69.0934326732376,69.4947377753208,69.8945900151559,70.2879846613911,70.6674229096704,71.03110800881821,71.37551102212599,71.6992854126911,72.0052497802913,72.29513093105291,72.5725320765455,72.8398034614647,73.09968836259,73.3547130672098,73.60592727386259,73.8548687337662,74.1000758935396
235,Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.729,34.229,34.73,35.232,35.734,36.272,36.894,37.596,38.335,39.041,39.528,39.574,39.085,38.077,36.659,35.092,33.714,32.826,32.628,33.177,34.419000000000004,36.184,38.174,40.132,41.931999999999995,43.481,44.748999999999995,45.82,46.773,47.638000000000005,48.468999999999994,49.332,50.273,51.317,52.467,53.696000000000005,54.95399999999999,56.178999999999995,57.325,58.38,59.36,60.303999999999995,61.251000000000005,62.223,63.208999999999996,64.175,65.068,65.842,66.472,66.956,67.313
236,Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.631643480841504,47.221260769864905,47.8076039450309,48.3941859013758,48.9834233572063,49.5709643829269,50.149642573030704,50.71401417613421,51.265249055190495,51.808093011603695,52.3601623420991,52.9440837276684,53.570807610029895,54.2372211688273,54.931852734486,55.6174065971932,56.24548470851521,56.78632860732229,57.2315468222993,57.596047802647895,57.9249961283021,58.2842900014332,58.73344230493589,59.309807844695996,60.020690740203506,60.850034086128595,61.7582406268182,62.68192780690471,63.5659064273248,64.3816304393292,65.1069746056768,65.736124257846,66.28834021757619,66.7832486323878,67.2290711304724,67.6332676300691,68.0021271612948,68.3419385294595,68.6592687846681,68.9599373884833,69.2496281846182,69.5315621703365,69.8060151724923,70.0732976144691,70.3360420080522,70.59410636581109,70.8466959542065,71.0894759777659,71.3198855696667,71.537988395773,71.7468881033032
237,Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.401,61.766999999999996,62.13,62.488,62.84,63.188,63.533,63.876000000000005,64.215,64.55,64.876,65.189,65.486,65.766,66.03,66.28,66.521,66.757,66.994,67.232,67.476,67.725,67.97800000000001,68.23,68.47800000000001,68.71600000000001,68.936,69.13600000000001,69.313,69.468,69.60300000000001,69.722,69.832,69.94,70.05,70.164,70.285,70.411,70.541,70.67399999999999,70.811,70.949,71.089,71.229,71.367,71.50399999999999,71.639,71.773,71.906,72.039,72.173
238,South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.953902563973706,42.5936571252509,43.2365527869596,43.8833834173156,44.5318721108674,45.174545724446,45.8028439831529,46.4099766122955,46.9931743138624,47.55563457280189,48.1096261476058,48.6718013818554,49.2549245824011,49.8647424295837,50.4961990141961,51.1394610379148,51.777970601297206,52.395549715266895,52.97850619503921,53.5211920680223,54.0189647719809,54.4720210734968,54.89033183747561,55.2865614936639,55.6696332457308,56.04998348036221,56.440761757808396,56.84689421596911,57.27363531764521,57.721963247789404,58.191486661581,58.6786066984053,59.1742276673268,59.6694331833226,60.1604122239743,60.6425788538661,61.1128485125584,61.570088137341,62.015592317647105,62.4476908971906,62.8652218301737,63.271606701599,63.6694470171634,64.0614329425638,64.45131702213939,64.8423033366327,65.2371142333509,65.6364625231213,66.0371485828198,66.4365292656335,66.8267569031017
239,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.377012452192105,40.8169239695851,41.2474883349662,41.6669177928675,42.076340365258204,42.47783917202929,42.8759883072861,43.275489468498705,43.6793484880748,44.088422715569,44.50277211503779,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.543911360550396,46.9150058993011,47.26925657222979,47.606594823184395,47.92702130980639,48.2346233659472,48.52375274063729,48.7974860265022,49.0543435795605,49.290026601038,49.495403203293705,49.6589589096254,49.7748241596067,49.84343335737129,49.87320386822821,49.8772041341593,49.8732094331692,49.872092834877904,49.88100089109421,49.899321542874205,49.9272308732867,49.969074853115394,50.0367378912949,50.143529900134894,50.3047616108851,50.5397008145372,50.8662517837043,51.2911462547755,51.8130902286396,52.4240620140062,53.1115141838235,53.859527935285996,54.641524255083,55.430087563460205,56.2043185446082,56.943945265329
240,Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.625,63.217,63.723,64.125,64.422,64.62100000000001,64.742,64.822,64.892,64.973,65.081,65.22800000000001,65.407,65.61,65.833,66.067,66.3,66.51899999999999,66.714,66.882,67.02199999999999,67.138,67.23899999999999,67.335,67.428,67.523,67.62,67.719,67.817,67.914,68.007,68.094,68.171,68.238,68.296,68.344,68.384,68.419,68.452,68.48899999999999,68.532,68.584,68.648,68.72399999999999,68.816,68.92699999999999,69.06,69.214,69.384,69.567,69.756
241,Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.021,42.656000000000006,43.351000000000006,44.108999999999995,44.931000000000004,45.82,46.78,47.803999999999995,48.881,50.0,51.145,52.3,53.452,54.591,55.705,56.795,57.867,58.928999999999995,59.98,61.01,62.0,62.925,63.771,64.532,65.214,65.834,66.417,66.991,67.57600000000001,68.176,68.788,69.40100000000001,69.99,70.54,71.043,71.49600000000001,71.898,72.259,72.586,72.883,73.155,73.402,73.62899999999999,73.836,74.02600000000001,74.2,74.352,74.483,74.595,74.695,74.793
242,Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.369,46.093,46.83,47.573,48.312,49.035,49.733000000000004,50.406000000000006,51.053000000000004,51.678000000000004,52.286,52.887,53.492,54.108999999999995,54.74100000000001,55.387,56.04600000000001,56.708999999999996,57.37,58.023,58.667,59.297,59.915,60.52,61.111000000000004,61.681999999999995,62.231,62.758,63.266000000000005,63.763000000000005,64.256,64.757,65.275,65.815,66.377,66.96300000000001,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.48100000000001,72.866,73.219,73.54899999999999,73.859,74.154
243,Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
